legacy_id,post_type,post_status,language,trid,slug,title,date,legacy_url,categories,rule,proposed_type,confidence,needs_review,proposed_topics,proposed_regions,proposed_campaigns,proposed_series,notes,final_type,final_topics,reviewer,person_hints
103572,post,draft,en,159399,,test for Dave,2024-07-18,,allgemein,R9,post,auto,0,,,,,,,,,
103574,post,publish,en,159401,international-peace-coalition-seeks-a-council-of-reason-to-rescue-a-violent-world,International Peace Coalition Seeks a ‘Council of Reason’ To Rescue a Violent World,2024-07-20,,international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
103589,post,publish,en,159404,chas-freeman-argues-to-return-to-the-approach-of-the-peace-of-westphalia,Chas Freeman Argues To Return to the Approach of the Peace of Westphalia,2024-07-23,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
103593,post,publish,de,159407,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-donnerstag-24-juli-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Donnerstag, 24. Juli 2024, 18.30 Uhr",2024-07-23,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
103612,post,publish,en,159407,webcast-trump-assassination-attempt-biden-withdrawal-whats-next,"Webcast: Trump Assassination Attempt, Biden Withdrawal -- What's Next?",2024-07-23,,hzl|hzl-webcast|hzl-video|483|436|465,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
103625,post,publish,en,159411,call-to-create-a-council-of-reason,Call To Create a Council of Reason,2024-07-25,,hzl|hzl-text,R6,si_statement,low,1,,,,,statement-ish title keyword,si_statement,,fable-day1,Helga Zepp-LaRouche
103637,post,publish,de,159411,aufruf-zur-gruendung-eines-rates-der-vernunft,Aufruf zur Gründung eines Rates der Vernunft,2024-07-25,,helga-zepp-larouche-de|hzl-text-de|438|542,R6,si_statement,low,1,,,,,statement-ish title keyword,si_statement,,fable-day1,Helga Zepp-LaRouche
103641,post,publish,en,159413,international-peace-coalition-the-great-deliberation-for-the-good-of-all-people-and-all-nations,International Peace Coalition: The Great Deliberation for the Good of All People and All Nations,2024-07-27,,international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
103650,post,publish,de,159413,die-grosse-beratung-zum-wohle-aller-menschen-und-nationen,„Die große Beratung zum Wohle aller Menschen und Nationen“,2024-07-27,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
103657,post,publish,en,159416,helga-zepp-larouche-addresses-orvieto-forum-panel,Helga Zepp-LaRouche Addresses Orvieto Forum Panel,2024-07-30,,hzl-text|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
103670,post,publish,de,159416,helga-zepp-larouche-spricht-auf-dem-forum-von-orvieto,Helga Zepp-LaRouche spricht auf dem Forum von Orvieto,2024-07-30,,hzl-video-de|hzl-text-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
103672,post,publish,en,159419,webcast-the-strategic-imperative-for-a-classical-renaissance,Webcast: The Strategic Imperative for a Classical Renaissance,2024-07-30,,allgemein|hzl|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
103687,post,publish,de,159419,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-donnerstag-31-juli-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Mittwoch, 31. Juli 2024, 18.30 Uhr",2024-07-30,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
103706,post,publish,en,159423,global-times-reporting-on-the-cpcs-economic-policy-meetings-cites-helga-zepp-larouche-on-their-significance,"Global Times, Reporting on the CPC’s Economic Policy Meetings, Cites Helga Zepp-LaRouche on Their Significance",2024-07-31,,hzl-coverage,R5.1,si_coverage,auto,0,,,,,coverage category (deterministic),,,,
103718,post,publish,de,159423,global-times-zitiert-helga-zepp-larouche-in-einem-bericht-ueber-wirtschaftspolitische-treffen-der-kpch,Global Times zitiert Helga Zepp-LaRouche in einem Bericht über wirtschaftspolitische Treffen der KPCh,2024-07-31,,hzl-coverage-de,R5.1,si_coverage,auto,0,,,,,coverage category (deterministic),,,,
103721,post,publish,en,159425,prof-richard-falk-western-liberal-democracies-responsible-for-genocide-in-palestine,"Prof. Richard Falk: Western ""Liberal Democracies"" Responsible for Genocide in Palestine",2024-08-01,,allgemein,R9,post,auto,0,,,,,SI/EIR video interview with transcript (second-opinion),si_video,peace-strategy,fable-day1,"Richard Falk | Professor Emeritus, Princeton; Mike Billington | EIR"
103723,post,publish,en,159427,international-peace-coalition-meeting-no-61-the-council-of-reason-gains-momentum,International Peace Coalition Meeting No. 61: The ‘Council of Reason’ Gains Momentum,2024-08-03,,international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
103728,post,publish,de,159427,rat-der-vernunft-nimmt-fahrt-auf,„Rat der Vernunft“ nimmt Fahrt auf,2024-08-03,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
103744,post,publish,en,159431,zepp-larouche-endorses-and-calls-for-international-support-for-unga-resolution-377-uniting-for-peace,Zepp-LaRouche Endorses and Calls for International support for UNGA Resolution 377 ‘Uniting for Peace’,2024-08-05,,updates-war|hzl|hzl-text|activity|updates|updates-geopolitics|activity-initiatives|international-peace-coalition|malaysia,R6,si_statement,low,1,peace-strategy,asia-pacific,international-peace-coalition,,statement-ish title keyword,si_statement,,fable-day1,Helga Zepp-LaRouche; Chandra Muzaffar | President of JUST
103768,post,publish,de,159431,zepp-larouche-befuerwortet-resolution-377-der-un-generalversammlung-gemeinsam-fuer-den-frieden-und-ruft-zu-internationaler-unterstuetzung-auf,"Zepp-LaRouche befürwortet Resolution 377 der UN-Generalversammlung ""Gemeinsam für den Frieden"" und ruft zu internationaler Unterstützung auf",2024-08-06,,weltkrieg-stoppen|helga-zepp-larouche-de|updates-de|activity-de|updates-geopolitics-de|hzl-text-de|activity-initiatives-de|internationale-friedenskoalition,R6,si_statement,low,1,peace-strategy,,international-peace-coalition,,statement-ish title keyword,si_statement,,fable-day1,Helga Zepp-LaRouche; Chandra Muzaffar | President of JUST
103773,post,publish,en,159435,webcast-world-war-danger-and-financial-collapse-convene-council-of-reason-now,Webcast: World War Danger and Financial Collapse - Convene Council of Reason Now,2024-08-06,,hzl|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
103788,post,publish,de,159435,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-mittwoch-7-august-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Mittwoch, 7. August 2024, 18.30 Uhr",2024-08-06,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
103801,post,draft,en,159708,,,2024-08-08,,,R9,post,auto,0,,,,,empty-title draft (second-opinion diff),retire,,fable-day1,
103802,post,draft,en,159709,,Internationale Friedenskoalition Treffen Nr. 62,2024-08-08,,,R9,post,auto,0,,,,,draft duplicate of 103803,retire,,fable-day1,
103803,post,publish,de,159438,62-treffen-der-internationalen-friedenskoalition,62. Treffen der Internationalen Friedenskoalition,2024-08-08,,,R9,post,auto,0,,,,ipc-meeting,,,,fable-day1,
103816,post,draft,en,159710,,Final Call Before World War Three–Or First Steps To A New Peace Paradigm?,2024-08-10,,allgemein,R9,post,auto,0,,,,,,,,,
103818,post,publish,en,159441,international-peace-coalition-62,International Peace Coalition Meeting #62,2024-08-10,,allgemein|international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
103843,post,publish,de,159441,zum-jahrestag-der-bombardierung-nagasakis-seid-mutig-und-liebevoll,Zum Jahrestag der Bombardierung Nagasakis: „Seid mutig und liebevoll“,2024-08-10,,37|internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
103854,post,publish,en,159444,ipc-endorses-romanian-appeal-for-peace,IPC Endorses Romanian Appeal for Peace,2024-08-11,,allgemein|international-peace-coalition,R6,si_statement,low,1,,,international-peace-coalition,,statement-ish title keyword,post,,fable-day1,
103867,page,publish,de,159447,schliessen-sie-sich-der-internationalen-friedenskoalition-an,Schließen Sie sich der Internationalen Friedenskoalition an,2024-08-13,,,R9,page,auto,0,,,,,,,,,
103873,post,publish,de,159449,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-mittwoch-14-august-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Mittwoch, 14. August 2024, 18.30 Uhr",2024-08-13,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
103907,post,publish,en,159449,webcast-reason-not-weapons-join-the-international-peace-coalition,"Webcast: Reason, Not Weapons - Join the International Peace Coalition",2024-08-13,,allgemein|hzl|hzl-webcast|hzl-video|483|436|465,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
103929,post,publish,en,159453,founding-statement-of-the-international-peace-coalition,Founding Statement of the International Peace Coalition,2023-06-02,,allgemein,R9,post,auto,0,,,international-peace-coalition,,IPC founding statement,si_statement,,fable-day1,
103942,post,publish,de,159456,am-16-august-63-treffen-der-internationale-friedenskoalition-am-vorabend-des-weltkriegs-erheben-sie-ihre-stimme,"Am 16. August, 63. Treffen der Internationalen Friedenskoalition - Am Vorabend des Weltkriegs: Erheben Sie Ihre Stimme!",2024-08-15,,,R9,post,auto,0,,,,ipc-meeting,,,,fable-day1,
103950,post,publish,en,159458,international-peace-coalition-meeting-no-63-on-the-eve-of-world-war-we-speak-out-without-fear,"International Peace Coalition Meeting, No. 63: On the Eve of World War, We Speak Out without Fear",2024-08-17,,international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
103952,post,publish,de,159458,internationale-friedenskoalition-am-vorabend-des-weltkriegs-wir-sprechen-ohne-furcht,Internationale Friedenskoalition - Am Vorabend des Weltkriegs: Wir sprechen ohne Furcht,2024-08-17,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
103961,post,publish,en,159461,webcast-whom-the-gods-would-destroy-they-first-make-mad,"Webcast: “Whom The Gods Would Destroy, They First Make Mad”",2024-08-20,,hzl|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
103976,post,publish,de,159461,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-mittwoch-21-august-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Mittwoch, 21. August 2024, 18.30 Uhr",2024-08-20,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104015,post,publish,en,159467,interview-promote-humanity-to-defeat-the-british-empire-chandra-muzaffar,Interview: Promote Humanity To Defeat the British Empire — Chandra Muzaffar,2024-08-23,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104028,post,publish,de,159469,einladung-wir-brauchen-einen-ausbruch-der-vernunft,Einladung: Wir brauchen einen Ausbruch der Vernunft,2024-08-22,,,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104037,post,publish,en,159471,international-peace-coalition-we-have-to-jump-over-our-shadow,International Peace Coalition: ‘We Have To Jump Over Our Shadow’,2024-08-24,,international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104042,post,publish,de,159471,wir-muessen-ueber-unseren-schatten-springen-bericht-vom-64-treffen-der-internationalen-friedenskoalition-am-23-august-2024,„Wir müssen über unseren Schatten springen“ - Bericht vom 64. Treffen der Internationalen Friedenskoalition am 23. August 2024,2024-08-24,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104052,post,publish,en,159474,a-council-of-reason-not-a-council-of-war,"A Council of Reason, Not a Council of War!",2024-08-26,,updates-war|updates|updates-geopolitics|global-diplomacy|russia|international-peace-coalition,R9,post,auto,0,peace-strategy,russia,international-peace-coalition,,,,,,
104064,post,publish,de,159477,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-mittwoch-28-august-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Mittwoch, 28. August 2024, 18.30 Uhr",2024-08-27,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104080,post,publish,en,159477,webcast-urgent-appeal-from-russian-general-citizens-of-the-west-wake-up-before-its-too-late,"Webcast: Urgent Appeal from Russian General: Citizens of the West, Wake Up Before It's Too Late!",2024-08-27,,hzl|hzl-webcast|hzl-video|483|436|465,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104096,post,publish,en,159480,can-the-u-s-nuclear-doctrine-get-more-threatening-col-richard-h-black-ret,"""Can the U.S. Nuclear Doctrine Get More Threatening?"" Col. Richard H. Black (ret.)",2024-08-27,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104149,post,publish,de,159487,einladung-ein-rat-der-vernunft-nicht-ein-kriegsrat-30-8-2024,"Einladung: Ein Rat der Vernunft, nicht ein Kriegsrat! (30.8.2024)",2024-08-28,,,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104157,post,publish,de,159489,schon-wieder-ein-deutscher-sonderweg-deutschland-wird-zur-zielscheibe-im-kommenden-atomkrieg,Schon wieder ein deutscher Sonderweg? Deutschland wird zur Zielscheibe im kommenden Atomkrieg!,2024-08-30,,helga-zepp-larouche-de|hzl-text-de,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,Helga Zepp-LaRouche
104176,post,publish,en,159493,international-peace-coalition-65-u-s-and-nato-propose-to-launch-and-win-a-nuclear-war-vs-russia,International Peace Coalition #65: U.S. and NATO Propose To Launch and Win a Nuclear War vs. Russia,2024-08-31,,international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104189,post,publish,de,159493,usa-und-nato-wollen-atomkrieg-gegen-russland-fuehren,USA und NATO wollen Atomkrieg gegen Rußland führen,2024-08-31,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104198,post,publish,en,159495,webcast-biden-regime-prepares-for-three-front-war-as-germans-vote-for-peace,Webcast: Biden Regime Prepares for Three Front War as Germans Vote for Peace.,2024-09-03,,allgemein|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,
104200,post,publish,de,159495,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-mittwoch-4-september-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Mittwoch, 4. September 2024, 18.30 Uhr",2024-09-03,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de|37,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104281,post,publish,en,159503,international-peace-coalition-cage-the-dogs-of-war,International Peace Coalition: Cage the ‘Dogs of War’!,2024-09-07,,allgemein|international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104298,post,publish,de,159474,ein-rat-der-vernunft-nicht-ein-kriegsrat,"Ein Rat der Vernunft, nicht ein Kriegsrat!",2024-09-07,,weltkrieg-stoppen|updates-de|updates-geopolitics-de|global-diplomacy-de|internationale-friedenskoalition,R9,post,auto,0,peace-strategy,,international-peace-coalition,,,,,,
104310,post,publish,de,159503,sperrt-die-kriegsmeute-in-den-zwinger,Sperrt die Kriegsmeute in den Zwinger!,2024-09-09,,37|internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104316,post,publish,en,159509,interview-jack-matlock-to-save-mankind-come-back-to-diplomacy,"Interview: Jack Matlock, ""To Save Mankind, Come Back to Diplomacy""",2024-09-09,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104359,post,publish,de,159514,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-mittwoch-11-september-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Mittwoch, 11. September 2024, 18.30 Uhr",2024-09-10,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104388,post,publish,en,159514,webcast-turning-the-many-into-the-one-the-fight-for-a-new-strategic-architecture,"Webcast: Turning the ""Many"" into the ""One"" -- The Fight for a New Strategic Architecture",2024-09-10,,allgemein|hzl|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104424,post,publish,de,159520,nato-blutsauger-heulen-auf,NATO-Blutsauger heulen auf,2024-09-12,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104443,post,publish,en,159523,international-peace-coalition-sanity-must-prevail-over-war-madness,International Peace Coalition: Sanity Must Prevail over War Madness,2024-09-14,,international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104455,post,publish,de,159523,internationale-friedenskoalition-die-vernunft-muss-ueber-den-kriegswahn-siegen,Internationale Friedenskoalition: Die Vernunft muß über den Kriegswahn siegen!,2024-09-14,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104480,post,publish,de,159527,atomkriegsgefahr-wird-zum-thema-im-us-praesidentschaftswahlkampf,Atomkriegsgefahr wird zum Thema im US-Präsidentschaftswahlkampf,2024-09-19,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104497,post,publish,en,159531,we-could-all-be-dead-by-next-week-rally-the-population-now,We Could All Be Dead by Next Week—Rally the Population Now,2024-09-21,,international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104509,post,publish,de,159531,mobilisiert-die-bevoelkerung-bevor-es-zu-spaet-ist,"Mobilisiert die Bevölkerung, bevor es zu spät ist!",2024-09-21,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104515,post,publish,de,159509,interview-mit-botschafter-a-d-jack-matlock-um-die-menschheit-zu-retten-muessen-wir-zur-diplomatie-zurueckkehren,"Interview mit Botschafter a.D. Jack Matlock: „Um die Menschheit zu retten, müssen wir zur Diplomatie zurückkehren“",2024-09-23,,37,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104519,post,publish,de,159534,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-mittwoch-26-september-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Donnerstag, 26. September 2024, 18.30 Uhr",2024-09-25,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104532,post,publish,en,159534,webcast-showdown-at-the-united-nations-the-global-south-challenge-to-the-unipolar-order,"Webcast: Showdown at the United Nations, the Global South Challenge to the Unipolar Order",2024-09-25,,hzl|hzl-webcast|hzl-video|483|436|465,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104557,post,publish,de,159538,putin-kuendigt-ueberarbeitete-nukleardoktrin-an-die-welt-steht-am-rande-eines-allgemeinen-krieges,Putin kündigt überarbeitete Nukleardoktrin an; die Welt steht am Rande eines allgemeinen Krieges,2024-09-26,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104575,post,publish,de,159542,ein-weiterer-schritt-naeher-an-der-nuklearen-apokalypse-deutschland-braucht-eine-neue-sicherheitsarchitektur,Ein weiterer Schritt näher an der nuklearen Apokalypse: Deutschland braucht eine neue Sicherheitsarchitektur,2024-09-26,,,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104675,post,publish,en,159552,geopolitical-spectacles-cause-lethal-blindness,Geopolitical Spectacles Cause Lethal Blindness — IPC #69,2024-09-29,,allgemein|updates-war|updates|updates-geopolitics|international-peace-coalition,R9,post,auto,0,peace-strategy,,international-peace-coalition,,,,,,
104704,post,publish,en,159555,helga-zepp-larouche-to-address-international-brics-conference-in-lima-peru,"Helga Zepp-LaRouche To Address International BRICS Conference in Lima, Peru on Thursday, Oct. 3",2024-10-01,,allgemein,R9,post,auto,0,,,,,,,great-projects,fable-day1,
104718,post,publish,de,159560,flugblatt-am-rand-der-nuklearen-apokalypse-deutschland-braucht-eine-neue-sicherheitsarchitektur,Flugblatt: Am Rand der nuklearen Apokalypse: Deutschland braucht eine neue Sicherheitsarchitektur!,2024-10-02,,helga-zepp-larouche-de|hzl-text-de,R9,post,auto,0,,,,,leaflet text (Flugblatt),si_statement,,fable-day1,Helga Zepp-LaRouche
104741,post,publish,de,159563,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-donnerstag-3-oktober-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Donnerstag, 3.Oktober 2024, 18.30 Uhr",2024-10-02,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104758,post,publish,en,159563,webcast-last-chance-to-prevent-world-war-iii,Webcast: Last Chance to Prevent World War III!,2024-10-02,,hzl|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104787,post,publish,de,159567,die-aera-des-wahnsinns-muss-beendet-werden,Die Ära des Wahnsinns muss beendet werden,2024-10-03,,,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104823,post,publish,de,159572,die-friedensdynamik-muss-beschleunigt-werden,Die Friedensdynamik muß beschleunigt werden!,2024-10-06,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104830,post,publish,en,159576,another-step-closer-to-nuclear-armageddon-germany-needs-a-new-security-architecture,Another Step Closer to Nuclear Armageddon — Germany Needs a New Security Architecture,2024-10-07,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104855,post,publish,en,159579,dr-mahathir-interview-a-non-aligned-policy-must-replace-east-vs-west,Dr. Mahathir Interview – A Non-Aligned Policy Must Replace East VS. West,2024-10-07,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104868,post,publish,en,159581,webcast-global-war-or-universal-peace-who-shall-decide,Webcast: Global War or Universal Peace -- Who Shall Decide?,2024-10-08,,allgemein|hzl|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104886,post,publish,de,159581,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-mittwoch-9-oktober-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Mittwoch, 9. Oktober 2024, 18.30 Uhr",2024-10-08,,helga-zepp-larouche-de|webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104906,post,publish,de,159585,ein-loesungsansatz-um-zu-verhindern-dass-zwei-regionale-krisen-zum-dritten-weltkrieg-fuehren,"Ein Lösungsansatz, um zu verhindern, dass zwei regionale Krisen zum Dritten Weltkrieg führen",2024-10-10,,,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104931,post,publish,en,159589,its-better-that-people-have-sleepless-nights-and-start-to-think,‘It’s Better That People Have Sleepless Nights and Start To Think’,2024-10-12,,allgemein|international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104946,post,publish,de,159589,lieber-schlaflose-naechte-haben-und-nachdenken-als-sterben,"Lieber schlaflose Nächte haben und nachdenken, als sterben",2024-10-12,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
104959,post,publish,en,159593,prof-jeffrey-sachs-tell-your-government-stop-these-wars,Prof. Jeffrey Sachs: Tell Your Government – Stop These Wars,2024-10-14,,allgemein,R9,post,auto,0,,,,,,,peace-strategy,fable-day1,
104971,post,publish,en,159595,webcast-brics-summit-coming-in-midst-of-unprecedented-turbulence,Webcast: BRICS Summit Coming in Midst of Unprecedented Turbulence,2024-10-15,,allgemein|hzl|hzl-webcast|hzl-video,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
104987,post,publish,de,159595,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch-mittwoch-16-oktober-2024-18-30-uhr,"Live-Dialog mit Helga Zepp-LaRouche: „Weltbürger aller Länder vereinigt Euch!“, Mittwoch, 16. Oktober 2024, 18.30 Uhr",2024-10-15,,webcast-mit-helga-zepp-larouche|webcast-de|hzl-video-de|37|471|438|537,R3,si_video,high,0,,,,weekly-webcast-hzl,,,,,Helga Zepp-LaRouche
105014,post,publish,de,159600,wo-sind-die-mutigen-fuehrungspersoenlichkeiten-greifen-sie-mit-schoenheit-in-die-geschichte-ein,Wo sind die mutigen Führungspersönlichkeiten? Greifen Sie mit Schönheit in die Geschichte ein,2024-10-17,,,R9,post,auto,0,,,,,,,classical-culture,fable-day1,
105041,post,publish,de,159555,helga-zepp-larouche-spricht-auf-brics-konferenz-in-lima-peru,"Helga Zepp-LaRouche spricht auf BRICS-Konferenz in Lima, Peru",2024-10-20,,helga-zepp-larouche-de|hzl-video-de|hzl-coverage-de|activity-coverage-de|hzl-text-de|37,R5.1,si_coverage,auto,0,,,,weekly-webcast-hzl,coverage category (deterministic) | pair sync with announcement 104704 | pair sync with announcement 104704,post,,fable-day1,Helga Zepp-LaRouche
105049,post,publish,en,159604,international-peace-coalition-peace-requires-a-new-international-peace-of-westphalia,International Peace Coalition: Peace Requires a New International Peace of Westphalia,2024-10-20,,international-peace-coalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
105056,post,publish,de,159604,ein-weltweiter-westfaelischer-frieden-muss-auf-die-tagesordnung,Ein weltweiter Westfälischer Frieden muß auf die Tagesordnung,2024-10-20,,internationale-friedenskoalition,R9,post,auto,0,,,international-peace-coalition,,,,,,
105075,post,publish,en,159607,helga-zepp-larouche-raises-nuclear-war-danger-at-berlin-china-europe-conference-on-human-rights,Helga Zepp-LaRouche Raises Nuclear War Danger at Berlin China-Europe Conference on Human Rights,2024-10-23,,hzl-coverage|activity-coverage,R5.1,si_coverage,auto,0,,,,,coverage category (deterministic),,,,
