legacy_id,title,current_type,status,date,lang,slug,proposed_type,confidence,decided_by,topics,region,campaign,series,person_hints,auto_apply,final_type,reviewer_note,note
93760,Open Letter to Pope Francis From Political and Social Leaders: We Support Your Call for Immediate Peace Negotiations,post,publish,2023-01-05,en,open-letter-to-pope-francis-from-political-and-social-leaders-support-call-for-immediate-peace-negotiations,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
93875,"Webcast: Reject the Zelensky Hollywood Production, Organize Support for Peace Conference Proposed by Pope Francis",post,publish,2022-12-22,en,webcast-reject-the-zelensky-hollywood-production-organize-support-for-peace-conference-proposed-by-pope-francis,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
93877,"Christian Democratic Party of Peru: The Children Say, ""We Don't Want War, We Want Peace""",post,publish,2022-12-22,en,christian-democratic-party-of-peru-the-children-say-we-dont-want-war-we-want-peace,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
93879,Unterstützung für Papst Franziskus! Frieden auf Erden,post,publish,2022-12-22,de,unterstuetzung-fuer-papst-franziskus-frieden-auf-erden,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
93926,Why the JFK Files Must Be Released Now! — A Tribute to John F. Kennedy featuring Mozart’s Requiem,post,publish,2022-12-28,en,a-tribute-to-john-f-kennedy-featuring-mozarts-requiem-boston-ma,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94010,Warum die JFK-Dokumente jetzt freigegeben werden müssen! - Eine Hommage an John F. Kennedy mit Mozarts Requiem,post,publish,2022-12-30,de,warum-die-jfk-dokumente-jetzt-freigegeben-werden-muessen-eine-hommage-an-john-f-kennedy-mit-mozarts-requiem,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94024,New Year's Message from Helga Zepp-LaRouche,post,publish,2022-12-31,en,new-years-message-from-helga-zepp-larouche-2,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94031,Neujahrsbotschaft von Helga Zepp-LaRouche,post,publish,2023-01-01,de,neujahrsbotschaft-von-helga-zepp-larouche,si_video,high,auto,New Silk Road & Great Projects; Peace & Strategy,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
94064,,post,draft,2023-01-04,en,,retire,high,auto,,,,,,TRUE,,,deterministic: junk/test/empty title
94065,"Webcast: Implication of Minsk Lies—Erosion of International Law, Loss of Trust",post,publish,2023-01-04,en,webcast-implication-of-minsk-lies-erosion-of-international-law-loss-of-trust,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94067,"Wie halten Sie es mit dem Völkerrecht, Frau Merkel?",post,publish,2023-01-04,de,wie-halten-sie-es-mit-dem-voelkerrecht-frau-merkel,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
94074,Ray McGovern: On Tucker Carlson's Report of the CIA's Role in JFK's Murder,post,publish,2023-01-04,en,ray-mcgovern-on-tucker-carlsons-report-of-the-cias-role-in-jfks-murder,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94150,"Internetgespräch: „Wie halten Sie es mit dem Völkerrecht, Frau Merkel?“",post,publish,2023-01-05,de,einladung-zum-internetgespraech-wie-halten-sie-es-mit-dem-voelkerrecht-frau-merkel,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94192,"Live conference: What About International Law, Mrs. Merkel?",post,publish,2023-01-06,en,live-conference-what-about-international-law-mrs-merkel,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94284,Webcast: Who Authorized NATO and the EU to Organize a World War?,post,publish,2023-01-11,en,webcast-who-authorized-nato-and-the-eu-to-organize-a-world-war,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94286,Ist die EU Vasall der globalen NATO-Diktatur?,post,publish,2023-01-11,de,ist-die-eu-vasall-der-globalen-nato-diktatur,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
94299,"Scott Ritter: It's Over, Prove Me Wrong",post,draft,2023-01-12,en,,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94302,Nuclear War is the Ultimate Crime Against Humanity — Steven Starr,post,publish,2023-01-12,en,nuclear-war-is-the-ultimate-crime-against-humanity-steven-starr,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94314,"Can a Nuclear War Be Avoided? It's Over, Prove Me Wrong — Scott Ritter",post,publish,2023-01-12,en,can-a-nuclear-war-be-avoided-its-over-prove-me-wrong-scott-ritter,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94326,Building an International Mobilization to End the Ukraine War with a Diplomatic Solution,post,publish,2023-01-12,en,building-an-international-mobilization-to-end-the-ukraine-war-with-a-diplomatic-solution,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94352,"Oberst a.D. Richard Black: „Wie wird Rußland mit einem Land umgehen, dessen Politik auf Täuschung gründet?“",post,publish,2023-01-13,de,oberst-a-d-richard-black-wie-wird-russland-mit-einem-land-umgehen-dessen-politik-auf-taeuschung-gruendet,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94355,"Helga Zepp-LaRouche: ""Wieviele Sekunden vor Zwölf auf der Atomkriegsuhr?""",post,publish,2023-01-13,de,helga-zepp-larouche-wieviele-sekunden-vor-zwoelf-auf-der-atomkriegsuhr,si_video,high,auto,,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
94378,"Helga Zepp-LaRouche, Scott Ritter & Ray McGovern: Wie halten Sie es mit dem Völkerrecht, Frau Merkel?",post,publish,2023-01-13,de,helga-zepp-larouche-scott-ritter-ray-mcgovern-wie-halten-sie-es-mit-dem-voelkerrecht-frau-merkel,si_video,medium,llm,Peace & Strategy,Europe,,,Helga Zepp-LaRouche; Scott Ritter | former UN weapons inspector; Ray McGovern | VIPS,FALSE,,,SI internet dialogue video with transcript
94397,Stop NATO's World War and Dismantle the 'International Assassination Bureau',post,publish,2023-01-13,en,stop-natos-world-war-and-dismantle-the-international-assassination-bureau,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94429,"Ray McGovern — Nevertheless, We Persist",post,publish,2023-01-14,en,ray-mcgovern-nevertheless-we-persist,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94452,Dennis Speed — Freedom From Fear: Dr. Martin Luther King Confronts the International Assassination Bureau,post,publish,2023-01-15,en,dennis-speed-freedom-from-fear-dr-martin-luther-king-confronts-the-international-assassination-bureau,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94466,Helga Zepp-LaRouche — Why is Germany in the Grip of War-Mongers?,post,publish,2023-01-15,en,helga-zepp-larouche-why-is-germany-in-the-grip-of-war-mongers,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94474,Helga Zepp-LaRouche: Warum befindet sich Deutschland im Griff der Kriegstreiber?,post,publish,2023-01-17,de,helga-zepp-larouche-warum-befindet-sich-deutschland-im-griff-der-kriegstreiber,si_video,high,auto,Peace & Strategy,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
94533,"Webcast: Frenzied ""Global NATO"" Consolidation is a Threat to All Humanity",post,publish,2023-01-18,en,webcast-frenzied-global-nato-consolidation-is-a-threat-to-all-humanity,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94535,Globale NATO - Aufmarsch zum 3. Weltkrieg,post,publish,2023-01-18,de,globale-nato-aufmarsch-zum-3-weltkrieg,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
94537,Internetkonferenz: Das Zeitalter der Vernunft oder die Auslöschung der Menschheit?,post,publish,2023-01-18,de,internetkonferenz-das-zeitalter-der-vernunft-oder-die-ausloeschung-der-menschheit,si_conference,high,llm,Peace & Strategy; New Paradigm,,,,,TRUE,,,
94569,"Zepp-LaRouche on CGTN: ""Fostering Cooperation in a Fragmented World""",post,publish,2023-01-19,en,zepp-larouche-on-cgtn-fostering-cooperation-in-a-fragmented-world,si_coverage,high,llm,Peace & Strategy,,,,Helga Zepp-LaRouche,TRUE,,,
94604,Petition: Offener Brief an Papst Franziskus von politischen und zivilgesellschaftlichen Führungspersönlichkeiten: Aufruf zu sofortigen Friedensverhandlungen unterstützen,post,publish,2023-01-20,de,petition-offener-brief-an-papst-franziskus-von-politischen-und-zivilgesellschaftlichen-fuehrungspersoenlichkeiten-aufruf-zu-sofortigen-friedensverhandlungen-unterstuetzen,si_statement,high,llm,Peace & Strategy,,,,,TRUE,,,
94628,Webcast: Flight Forward Commitment to Send Tanks to Ukraine Must Be Countered by a Movement of World Citizens,post,publish,2023-01-25,en,webcast-flight-forward-commitment-to-send-tanks-to-ukraine-must-be-countered-by-a-movement-of-world-citizens,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94631,Leopard 2 auf dem Weg in den 3. Weltkrieg,post,publish,2023-01-25,de,leopard-2-auf-dem-weg-in-den-3-weltkrieg,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
94644,"Conference Invitation: Building an Alternative to Global NATO, World Citizens Unite!",post,publish,2023-01-28,en,conference-invitation-building-an-alternative-to-global-nato-world-citizens-unite,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94660,Interview | We Must Change America to Avert War: Leading American China-Scholar Chas Freeman,post,publish,2023-01-30,en,interview-we-must-change-america-to-avert-war-leading-american-china-scholar-chas-freeman,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94683,"Webcast: Scholz Flops in Brazil, Voices Emerge Behind New Strategic and Development Architecture",post,publish,2023-02-01,en,webcast-scholz-flops-in-brazil-voices-emerge-behind-new-strategic-and-development-architecture,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94686,February 4 Conference Invitations— In Support of Pope Francis's Initiative for Peace Negotiations,post,publish,2023-02-02,en,february-4-conference-invitations-in-support-of-pope-franciss-initiative-for-peace-negotiations,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94690,Brasiliens Lula verblüfft Kanzler Scholz mit Friedens-Offensive,post,publish,2023-02-02,de,brasiliens-lula-verbluefft-kanzler-scholz-mit-friedens-offensive,si_video,high,auto,New Silk Road & Great Projects; Peace & Strategy,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
94700,Einladungen zur Schiller-Insitut Konferenz am 4. Februar - Unterstützung für Papst Franziskus Initiative für Friedensverhandlungen,post,publish,2023-02-03,de,einladungen-zur-schiller-insitut-konferenz-am-4-februar-unterstuetzung-fuer-papst-franziskus-initiative-fuer-friedensverhandlungen,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94709,Conference: The Age of Reason or the Annihilation of Humanity?,post,publish,2023-02-03,en,conference-the-age-of-reason-or-the-annihilation-of-humanity,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94768,"Interview — US Col. Richard Black: ""Never Closer to Nuclear War""",post,private,2023-02-05,en,interview-us-col-richard-black-never-closer-to-nuclear-war,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94771,Keynote Address — How to Avoid Nuclear War: The Nature of Man,post,publish,2023-02-06,en,keynote-address-how-to-avoid-nuclear-war-the-nature-of-man,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94774,"Ray McGovern: ""Know Where You Stand, And Stand There!""",post,publish,2023-02-06,en,ray-mcgovern-know-where-you-stand-and-stand-there,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94787,"US Col. Richard Black: ""Never Closer to Nuclear War""",post,publish,2023-02-06,en,us-col-richard-black-never-closer-to-nuclear-war,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94791,Take this Tragedy as the Opportunity to Lift All Sanctions Against Syria,post,publish,2023-02-07,en,statement-by-the-schiller-institute-on-the-earthquakes,article,high,auto,(General news — retire; topic from co-cats); Peace & Strategy,Europe,,,,TRUE,,,deterministic: default (least-disruptive)
94808,Col. Richard Black Statement on Turkey/Syria Earthquake,post,publish,2023-02-07,en,col-richard-black-statement-on-turkey-syria-earthquake,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94822,"Diese Tragödie als Chance nutzen, alle Sanktionen gegen Syrien aufzuheben",post,publish,2023-02-08,de,diese-tragoedie-als-chance-nutzen-alle-sanktionen-gegen-syrien-aufzuheben,article,high,auto,Physical Economy & Development; (General news — retire; topic from co-cats),,Stop the Sanctions,,Helga Zepp-LaRouche,TRUE,,,deterministic: default (least-disruptive)
94846,"Helga Zepp-LaRouche: ""Biden lets Nord Stream blow up - German government must act immediately!""",post,publish,2023-02-08,en,helga-zepp-larouche-biden-lets-nord-stream-blow-up-german-government-must-act-immediately,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
94859,Helga Zepp-LaRouche: „Biden ließ Nord Stream sprengen - Bundesregierung muss sofort handeln!“,post,publish,2023-02-09,de,helga-zepp-larouche-biden-liess-nord-stream-sprengen-bundesregierung-muss-sofort-handeln,article,high,auto,Peace & Strategy,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: default (least-disruptive)
95218,Helga Zepp-LaRouche - Wie man einen Atomkrieg vermeidet: Die Natur des Menschen,post,publish,2023-02-10,de,helga-zepp-larouche-wie-man-einen-atomkrieg-vermeidet-die-natur-des-menschen,si_video,high,auto,,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
95232,Konferenzbericht: Zeitalter der Vernunft oder Vernichtung der Menschheit?,post,publish,2023-02-10,de,konferenzbericht-zeitalter-der-vernunft-oder-vernichtung-der-menschheit,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95311,"Webcast: With NATO In Disarray, Use Hersh Revelations to Build Movement for Durable Peace",post,publish,2023-02-15,en,webcast-with-nato-in-disarray-use-hersh-revelations-to-build-movement-for-durable-peace,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95323,Seymour Hersh: Warum schweigt Kanzler Scholz?,post,publish,2023-02-16,de,seymor-hersh-warum-schweigt-kanzler-scholz,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
95348,"The World Is Facing WW3, How Do We Save the World? — a Twitter Space with Kim Dotcom and Helga Zepp-LaRouche",post,publish,2023-02-16,en,the-world-is-facing-ww3-how-do-we-save-the-world-a-twitter-space-with-kim-dotcom-and-helga-zepp-larouche,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95361,Internetkonferenz: Schließen Sie sich dem Aufruf an: Die Sanktionen gegen Syrien müssen aufgehoben werden!,post,publish,2023-02-17,de,internetkonferenz-schliessen-sie-sich-dem-aufruf-an-die-sanktionen-gegen-syrien-muessen-aufgehoben-werden,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95377,Internetkonferenz: Die Nord-Stream-Enthüllungen untersuchen: Den atomaren Dritten Weltkrieg stoppen!,post,publish,2023-02-17,de,internetkonferenz-die-nord-stream-enthuellungen-untersuchen-den-atomaren-dritten-weltkrieg-stoppen,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95422,Schiller Institute Denounces Ukrainian CCD Targeting of the Feb. 19 “Rage Against the War Machine” Rally in Washington,post,publish,2023-02-17,en,schiller-institute-denounces-ukrainian-ccd-targeting-of-the-feb-19-rage-against-the-war-machine-rally-in-washington,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95453,The Age of Reason or the Annihilation of Humanity?,post,publish,2023-02-18,en,the-age-of-reason-or-the-annihilation-of-humanity,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95456,Das Zeitalter der Vernunft oder die Auslöschung der Menschheit?,post,publish,2023-02-18,de,das-zeitalter-der-vernunft-oder-die-ausloeschung-der-menschheit,si_statement,high,llm,Peace & Strategy,Europe,,,Helga Zepp-LaRouche,TRUE,,,
95516,Appeal to Religious Leaders of the World,post,publish,2023-02-21,en,appeal-to-religious-leaders-of-the-world,si_video,high,auto,Peace & Strategy,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
95632,Lift All Sanctions on Syria and End the U.S. Occupation,post,publish,2023-02-28,en,lift-all-sanctions-on-syria-and-end-the-u-s-occupation,article,medium,llm,Peace & Strategy,Southwest Asia,,,,FALSE,,,EIR lead editorial pre-release circulated as campaign
95648,Live at 6am EST: China-Europe ties – exploring new heights,post,publish,2023-03-01,en,live-at-6am-est-china-europe-ties-exploring-new-heights,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95663,Alle Sanktionen gegen Syrien müssen aufgehoben und die US-Besatzung beendet werden,post,publish,2023-03-01,de,alle-sanktionen-gegen-syrien-muessen-aufgehoben-und-die-us-besatzung-beendet-werden,article,medium,llm,Peace & Strategy,Southwest Asia,,,,FALSE,,,
95681,Dritter Weltkrieg oder Frieden? Unterstützen wir Chinas Friedensplan!,post,publish,2023-03-04,de,dritter-weltkrieg-oder-frieden-unterstuetzen-wir-chinas-friedensplan,article,high,auto,,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: default (least-disruptive)
95697,Indische Denkfabrik: Bruch des globalen Südens mit dem kollabierenden westlichen Institutionen „sehr spannend“,post,publish,2023-03-05,de,indische-denkfabrik-bruch-des-globalen-suedens-mit-dem-kollabierenden-westlichen-institutionen-sehr-spannend,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95709,Angriff auf russische Kunst ist ein Angriff auf die Wahrheit selbst,post,publish,2023-03-05,de,angriff-auf-russische-kunst-ist-ein-angriff-auf-die-wahrheit-selbst,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95711,Weiterer offener Brief ruft zu Ukraine-Diplomatie auf,post,publish,2023-03-05,de,weiterer-offener-brief-ruft-zu-ukraine-diplomatie-auf,article,high,llm,Peace & Strategy,Europe,,,,TRUE,,,
95723,"Indian Think Tank: Global South Break With Collapsing Western Institutions Is ""Actually Very Exciting""",post,publish,2023-03-05,en,indian-think-tank-global-south-break-with-collapsing-western-institutions-is-actually-very-exciting,article,high,auto,New Silk Road & Great Projects; (General news — retire; topic from co-cats),Asia & Pacific,,,,TRUE,,,deterministic: default (least-disruptive)
95735,Schiller Rep Tells RIA Novosti: Attack on Russian Fine Arts Is an Attack on Truth Itself,post,publish,2023-03-05,en,schiller-rep-tells-ria-novosti-attack-on-russian-fine-arts-is-an-attack-on-truth-itself,si_coverage,high,auto,Peace & Strategy; Classical Culture,,,,,TRUE,,,deterministic: coverage category
95747,Another Open Letter Calls for Ukraine Diplomacy Before It’s Too Late,post,publish,2023-03-05,en,another-open-letter-calls-for-ukraine-diplomacy-before-its-too-late,article,high,auto,Peace & Strategy; (General news — retire; topic from co-cats),Europe,,,,TRUE,,,deterministic: default (least-disruptive)
95760,World War III or Peace? ~ Support China’s Peace Plan!,post,publish,2023-03-06,en,world-war-iii-or-peace-support-chinas-peace-plan,article,high,auto,Peace & Strategy; (General news — retire; topic from co-cats),,,,Helga Zepp-LaRouche,TRUE,,,deterministic: default (least-disruptive)
95819,Live-Dialog mit Helga Zepp-LaRouche: Weltbürger aller Länder vereinigt Euch!,post,publish,2023-03-08,de,live-dialog-mit-helga-zepp-larouche-weltbuerger-aller-laender-vereinigt-euch,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
95832,Ohne die Entwicklung aller Nationen kann es keinen dauerhaften Frieden auf dem Planeten geben,post,publish,2023-03-09,de,internetkonferenz-buerger-der-welt-vereinigt-euch-stoppt-die-atomkriegsgefahr-jetzt,si_conference,high,llm,Peace & Strategy; New Paradigm,,,,,TRUE,,,
95936,Helga Zepp-LaRouche: Call for an International Emergency Conference to Reorganize the Bankrupt Financial System,post,publish,2023-03-14,en,helga-zepp-larouche-call-for-an-international-emergency-conference-to-reorganize-the-bankrupt-financial-system,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
95940,Helga Zepp-LaRouche: Aufruf zu einer internationalen Dringlichkeitskonferenz zur Reorganisation des bankrotten Finanzsystems,post,publish,2023-03-14,de,helga-zepp-larouche-aufruf-zu-einer-internationalen-dringlichkeitskonferenz-zur-reorganisation-des-bankrotten-finanzsystems,article,high,auto,,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: default (least-disruptive)
96077,"Regelbasierte Ordnung"" oder Neue Weltwirtschaftsordnung der globalen Mehrheit!",post,publish,2023-03-16,de,live-dialog-mit-helga-zepp-larouche-beben-auf-den-finanzmaerkten-notkonferenz-jetzt,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
96174,Webcast: Rules-Based Order Spinning Out of Control!,post,publish,2023-03-29,en,webcast-rules-based-order-spinning-out-of-control,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96177,"Live Dialog mit Helga Zepp-LaRouche: ""Regelbasierte Ordnung"" oder Neue Weltwirtschaftsordnung der globalen Mehrheit!",post,publish,2023-03-31,de,live-dialog-mit-helga-zepp-larouche-regelbasierte-ordnung-oder-neue-weltwirtschaftsordnung-der-globalen-mehrheit,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
96244,Webcast: Replacing the Defunct 'Rules-Based Order' with Mutually Beneficial Cooperation for Development,post,publish,2023-04-04,en,webcast-replacing-the-defunct-rules-based-order-with-mutually-beneficial-cooperation-for-development,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96258,Live-Dialog mit Helga Zepp-LaRouche: Wie kann eine gemeinwohl-orientierte Ordnung eingeführt werden?,post,publish,2023-04-05,de,live-dialog-mit-helga-zepp-larouche-wie-kann-ein-gemeinwohl-orientierte-ordnung-eingefuehrt-werden,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
96288,"Conference: Without the Development of All Nations, There Can Be No Lasting Peace for the Planet",post,publish,2023-04-14,en,conference-without-the-development-of-all-nations-there-can-be-no-lasting-peace-for-the-planet,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96314,"Live-Dialog mit Helga Zepp-LaRouche,Macron hilft Deutschland bei der Souveränität",post,publish,2023-04-11,de,live-dialog-mit-helga-zepp-larouche-12-april-2023-18-00-uhr,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
96337,Webcast: Change the Course of History!,post,publish,2023-04-12,en,webcast-change-the-course-of-history,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96483,"Live-Dialog mit Helga Zepp-LaRouche, 19. April 2023",post,publish,2023-04-18,de,live-dialog-mit-helga-zepp-larouche-19-april-2023,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
96513,Live Discussion with Helga Zepp-LaRouche,post,publish,2023-04-19,en,live-discussion-with-helga-zepp-larouche,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96558,Helga Zepp-LaRouche: Großartige Aussichten für die Entwicklung der Globalen Mehrheit,post,publish,2023-04-20,de,helga-zepp-larouche-grossartige-aussichten-fuer-die-entwicklung-der-globalen-mehrheit,article,high,auto,,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: default (least-disruptive)
96576,"Live-Dialog mit Helga Zepp-LaRouche, 26. April, 18.30 Uhr",post,publish,2023-04-25,de,live-dialog-mit-helga-zepp-larouche-26-april-18-30-uhr,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
96594,Let Your Voice Be Heard! Live discussion with Helga Zepp-LaRouche,post,publish,2023-04-25,en,let-your-voice-be-heard-live-discussion-with-helga-zepp-larouche,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96657,Live Twitter Space with Daniel Estulin!,post,draft,2023-04-29,en,,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96659,"Live-Dialog mit Helga Zepp-LaRouche: Monsterbanken mächtiger als Regierungen, 3. Mai, 18.30 Uhr",post,publish,2023-05-02,de,live-dialog-mit-helga-zepp-larouche-monster-banken-maechtiger-als-regierungen-3-mai-18-30-uhr,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
96675,There Must Be a Clear Voice to Counter the War Hawks: Discuss Helga Zepp-LaRouche,post,publish,2023-05-02,en,there-must-be-a-clear-voice-to-counter-the-war-hawks-discuss-helga-zepp-larouche,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96693,Helga Zepp-LaRouche: The Freedom of the Press and Freedom of Julian Assange Are Identical!,post,publish,2023-05-03,en,helga-zepp-larouche-the-freedom-of-the-press-and-freedom-of-julian-assange-are-identical,article,high,auto,(General news — retire; topic from co-cats); Peace & Strategy,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: default (least-disruptive)
96717,test,post,draft,2023-05-03,en,,retire,high,auto,,,,,,TRUE,,,deterministic: junk/test/empty title
96723,Helga Zepp-LaRouche: Pressefreiheit und Freiheit für Assange sind identisch!,post,publish,2023-05-03,de,helga-zepp-larouche-pressefreiheit-und-freiheit-fuer-assange-sind-identisch,article,high,auto,(General news — retire; topic from co-cats); Peace & Strategy,,,,Helga Zepp-LaRouche,TRUE,,,deterministic: default (least-disruptive)
96742,"Live-Dialog mit Helga Zepp-LaRouche, 10. Mai, 18.30 Uhr",post,publish,2023-05-09,de,live-dialog-mit-helga-zepp-larouche-10-mai-18-30-uhr,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
96765,How to Stop a New Great Depression — LIVE discussion with Helga Zepp-LaRouche,post,publish,2023-05-09,en,how-to-stop-a-new-great-depression-live-discussion-with-helga-zepp-larouche,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96777,Act Now To Reverse Humanity’s Fast-Approaching Thermonuclear Self-Extinction!,post,publish,2023-05-09,en,act-now-to-reverse-humanitys-fast-approaching-thermonuclear-self-extinction,article,high,auto,Peace & Strategy; (General news — retire; topic from co-cats),,,,,TRUE,,,deterministic: default (least-disruptive)
96800,"Live-Dialog mit Helga Zepp-LaRouche, 17. Mai 2023, 18.30 Uhr",post,publish,2023-05-16,de,live-dialog-mit-helga-zepp-larouche-17-mai-2023-18-30-uhr,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
96816,Will the U.S. Join the Global Majority? LIVE discussion with Helga Zepp-LaRouche,post,publish,2023-05-16,en,will-the-u-s-join-the-global-majority-live-discussion-with-helga-zepp-larouche,article,high,auto,,,,,,TRUE,,,deterministic: default (least-disruptive)
96828,"Dringender Appell von Bürgern und Institutionen aus der ganzen Welt, einschließlich der USA, an den (nächsten) Präsidenten von Amerika!",post,publish,2023-05-17,de,dringender-appell-von-buergern-und-institutionen-aus-der-ganzen-welt-einschliesslich-der-usa-an-den-naechsten-praesidenten-von-amerika,si_statement,high,llm,Peace & Strategy,,International Peace Coalition,,Helga Zepp-LaRouche,TRUE,,,
96949,"Live-Dialog mit Helga Zepp-LaRouche, 31. Mai, 18.30 Uhr",post,publish,2023-05-30,de,live-dialog-mit-helga-zepp-larouche-31-mai-18-30-uhr,si_video,high,auto,,,,Weekly Webcast with HZL,Helga Zepp-LaRouche,TRUE,,,deterministic: webcast/video category
